,cap_hit,player_name,team_name,year
443,"$1,008,333  ",Carl Soderberg,boston-bruins,2013
444,"$916,666  ",Torey Krug,boston-bruins,2013
445,"$900,000  ",Reilly Smith,boston-bruins,2013
446,"$894,166  ",Dougie Hamilton,boston-bruins,2013
447,"$786,667  ",Alexander Khokhlachev,boston-bruins,2013
448,"$650,000  ",Matt Bartkowski,boston-bruins,2013
449,"$640,000  ",Jordan Caron,boston-bruins,2013
450,"$600,000  ",Chad Johnson,boston-bruins,2013
451,"$410,256  ",Andrej Meszaros,boston-bruins,2013
452,"$366,667  ",Kevan Miller,boston-bruins,2013
453,"$158,974  ",Corey Potter,boston-bruins,2013
454,"$28,308  ",Justin Florek,boston-bruins,2013
455,"$21,378  ",Matt Lindblad,boston-bruins,2013
456,"$7,000,000  ",Tuukka Rask,boston-bruins,2014
457,"$6,916,667  ",Zdeno Chara,boston-bruins,2014
458,"$6,875,000  ",Patrice Bergeron,boston-bruins,2014
459,"$6,000,000  ",Milan Lucic,boston-bruins,2014
460,"$5,250,000  ",David Krejci,boston-bruins,2014
461,"$4,500,000  ",Brad Marchand,boston-bruins,2014
462,"$4,250,000  ",Loui Eriksson,boston-bruins,2014
463,"$4,027,143  ",Marc Savard,boston-bruins,2014
464,"$4,000,000  ",Dennis Seidenberg,boston-bruins,2014
465,"$3,000,000  ",Chris Kelly,boston-bruins,2014
466,"$1,800,000  ",Maxime Talbot,boston-bruins,2014
467,"$1,744,167  ",Dougie Hamilton,boston-bruins,2014
468,"$1,600,000  ",Gregory Campbell,boston-bruins,2014
469,"$1,566,667  ",Adam McQuaid,boston-bruins,2014
470,"$1,400,000  ",Torey Krug,boston-bruins,2014
471,"$1,400,000  ",Reilly Smith,boston-bruins,2014
472,"$1,300,000  ",Daniel Paille,boston-bruins,2014
473,"$1,250,000  ",Matt Bartkowski,boston-bruins,2014
474,"$1,008,334  ",Carl Soderberg,boston-bruins,2014
475,"$800,000  ",Kevan Miller,boston-bruins,2014
476,"$187,476  ",Brett Connolly,boston-bruins,2014
477,"$135,484  ",David Warsofsky,boston-bruins,2014
478,"$7,250,000  ",David Krejci,boston-bruins,2015
479,"$7,000,000  ",Tuukka Rask,boston-bruins,2015
480,"$6,916,667  ",Zdeno Chara,boston-bruins,2015
481,"$6,875,000  ",Patrice Bergeron,boston-bruins,2015
482,"$4,500,000  ",Brad Marchand,boston-bruins,2015
483,"$4,250,000  ",Loui Eriksson,boston-bruins,2015
484,"$4,000,000  ",Dennis Seidenberg,boston-bruins,2015
485,"$3,875,000  ",John-Michael Liles,boston-bruins,2015
486,"$3,800,000  ",Matt Beleskey,boston-bruins,2015
487,"$3,400,000  ",Torey Krug,boston-bruins,2015
488,"$3,000,000  ",Chris Kelly,boston-bruins,2015
489,"$2,750,000  ",Adam McQuaid,boston-bruins,2015
490,"$2,300,000  ",Jimmy Hayes,boston-bruins,2015
491,"$1,800,000  ",Maxime Talbot,boston-bruins,2015
492,"$1,025,000  ",Brett Connolly,boston-bruins,2015
493,"$950,000  ",Ryan Spooner,boston-bruins,2015
494,"$925,000  ",David Pastrnak,boston-bruins,2015
495,"$863,333  ",Malcom Subban,boston-bruins,2015
496,"$863,333  ",Joe Morrow,boston-bruins,2015
497,"$850,000  ",Lee Stempniak,boston-bruins,2015
498,"$817,500  ",Austin Czarnik,boston-bruins,2015
499,"$800,000  ",Kevan Miller,boston-bruins,2015
500,"$800,000  ",Matt Irwin,boston-bruins,2015
501,"$792,500  ",Joonas Kemppainen,boston-bruins,2015
502,"$792,500  ",Frank Vatrano,boston-bruins,2015
503,"$792,500  ",Noel Acciari,boston-bruins,2015
504,"$787,667  ",Alexander Khokhlachev,boston-bruins,2015
505,"$759,167  ",Seth Griffith,boston-bruins,2015
506,"$700,000  ",Jonas Gustavsson,boston-bruins,2015
507,"$625,000  ",Zach Trotman,boston-bruins,2015
508,"$602,500  ",Colin Miller,boston-bruins,2015
509,"$600,000  ",Tommy Cross,boston-bruins,2015
510,"$600,000  ",Landon Ferraro,boston-bruins,2015
511,"$600,000  ",Tyler Randell,boston-bruins,2015
512,"$600,000  ",Jeremy Smith,boston-bruins,2015
513,"$7,250,000  ",David Krejci,boston-bruins,2016
514,"$7,000,000  ",Tuukka Rask,boston-bruins,2016
515,"$6,916,667  ",Zdeno Chara,boston-bruins,2016
516,"$6,875,000  ",Patrice Bergeron,boston-bruins,2016
517,"$6,000,000  ",David Backes,boston-bruins,2016
518,"$5,250,000  ",Torey Krug,boston-bruins,2016
519,"$4,500,000  ",Brad Marchand,boston-bruins,2016
520,"$4,350,000  ",Drew Stafford,boston-bruins,2016
521,"$3,800,000  ",Matt Beleskey,boston-bruins,2016
522,"$2,750,000  ",Adam McQuaid,boston-bruins,2016
523,"$2,500,000  ",Kevan Miller,boston-bruins,2016
524,"$2,300,000  ",Jimmy Hayes,boston-bruins,2016
525,"$2,000,000  ",John-Michael Liles,boston-bruins,2016
526,"$1,200,000  ",Anton Khudobin,boston-bruins,2016
527,"$1,000,000  ",Colin Miller,boston-bruins,2016
528,"$950,000  ",Ryan Spooner,boston-bruins,2016
529,"$925,000  ",Zane McIntyre,boston-bruins,2016
530,"$925,000  ",David Pastrnak,boston-bruins,2016
531,"$916,667  ",Jakob Karlsson,boston-bruins,2016
532,"$916,667  ",Charles Mcavoy,boston-bruins,2016
533,"$900,000  ",Dominic Moore,boston-bruins,2016
534,"$900,000  ",Riley Nash,boston-bruins,2016
535,"$872,500  ",Danton Heinen,boston-bruins,2016
536,"$863,333  ",Malcom Subban,boston-bruins,2016
537,"$858,750  ",Matthew Grzelcyk,boston-bruins,2016
538,"$817,500  ",Austin Czarnik,boston-bruins,2016
539,"$808,750  ",Sean Kuraly,boston-bruins,2016
540,"$800,000  ",Joe Morrow,boston-bruins,2016
541,"$792,500  ",Noel Acciari,boston-bruins,2016
542,"$792,500  ",Frank Vatrano,boston-bruins,2016
543,"$789,166  ",Brandon Carlo,boston-bruins,2016
544,"$784,166  ",Anton Blidh,boston-bruins,2016
545,"$742,500  ",Peter Cehlarik,boston-bruins,2016
546,"$600,000  ",Tommy Cross,boston-bruins,2016
547,"$600,000  ",Tim Schaller,boston-bruins,2016
548,"$7,800,000  ",Rick Nash,boston-bruins,2017
549,"$7,250,000  ",David Krejci,boston-bruins,2017
550,"$7,000,000  ",Tuukka Rask,boston-bruins,2017
551,"$6,875,000  ",Patrice Bergeron,boston-bruins,2017
552,"$6,666,666  ",David Pastrnak,boston-bruins,2017
553,"$6,125,000  ",Brad Marchand,boston-bruins,2017
554,"$6,000,000  ",David Backes,boston-bruins,2017
555,"$5,250,000  ",Torey Krug,boston-bruins,2017
556,"$4,000,000  ",Zdeno Chara,boston-bruins,2017
557,"$2,750,000  ",Adam McQuaid,boston-bruins,2017
558,"$2,500,000  ",Kevan Miller,boston-bruins,2017
559,"$1,650,000  ",Nick Holden,boston-bruins,2017
560,"$1,200,000  ",Anton Khudobin,boston-bruins,2017
561,"$925,000  ",Anders Bjork,boston-bruins,2017
562,"$916,667  ",Charles Mcavoy,boston-bruins,2017
563,"$900,000  ",Riley Nash,boston-bruins,2017
564,"$875,000  ",Kenneth Agostino,boston-bruins,2017
565,"$872,500  ",Danton Heinen,boston-bruins,2017
566,"$863,333  ",Jake DeBrusk,boston-bruins,2017
567,"$858,750  ",Matthew Grzelcyk,boston-bruins,2017
568,"$808,750  ",Sean Kuraly,boston-bruins,2017
569,"$789,166  ",Brandon Carlo,boston-bruins,2017
570,"$784,166  ",Anton Blidh,boston-bruins,2017
571,"$775,000  ",Tim Schaller,boston-bruins,2017
572,"$750,000  ",Tommy Wingels,boston-bruins,2017
573,"$742,500  ",Peter Cehlarik,boston-bruins,2017
574,"$725,000  ",Noel Acciari,boston-bruins,2017
575,"$700,000  ",Brian Gionta,boston-bruins,2017
576,"$675,000  ",Austin Czarnik,boston-bruins,2017
577,"$655,000  ",Colby Cave,boston-bruins,2017
578,"$650,000  ",Tommy Cross,boston-bruins,2017
579,"$650,000  ",Zane McIntyre,boston-bruins,2017
580,"$650,000  ",Jordan Szwarz,boston-bruins,2017
581,"$7,142,857  ",Thomas Vanek,buffalo-sabres,2011
582,"$6,250,000  ",Ryan Miller,buffalo-sabres,2011
583,"$5,300,000  ",Jason Pominville,buffalo-sabres,2011
584,"$4,500,000  ",Ville Leino,buffalo-sabres,2011
585,"$4,020,000  ",Robyn Regehr,buffalo-sabres,2011
586,"$4,000,000  ",Christian Ehrhoff,buffalo-sabres,2011
587,"$4,000,000  ",Derek Roy,buffalo-sabres,2011
588,"$4,000,000  ",Drew Stafford,buffalo-sabres,2011
589,"$3,525,000  ",Jochen Hecht,buffalo-sabres,2011
590,"$3,000,000  ",Jordan Leopold,buffalo-sabres,2011
591,"$2,750,000  ",Andrej Sekera,buffalo-sabres,2011
592,"$2,300,000  ",Paul Gaustad,buffalo-sabres,2011
593,"$1,666,667  ",Cody Hodgson,buffalo-sabres,2011
594,"$1,450,000  ",Nathan Gerbe,buffalo-sabres,2011
595,"$1,200,000  ",Cody McCormick,buffalo-sabres,2011
596,"$950,000  ",Mike Weber,buffalo-sabres,2011
597,"$907,500  ",Patrick Kaleta,buffalo-sabres,2011
598,"$900,000  ",Mark Pysyk,buffalo-sabres,2011
599,"$875,000  ",Tyler Myers,buffalo-sabres,2011
600,"$875,000  ",Tyler Ennis,buffalo-sabres,2011
601,"$870,000  ",Zack Kassian,buffalo-sabres,2011
602,"$826,667  ",Marcus Foligno,buffalo-sabres,2011
603,"$750,000  ",Drew Schiestel,buffalo-sabres,2011
604,"$675,000  ",Jhonas Enroth,buffalo-sabres,2011
605,"$645,833  ",T.J. Brennan,buffalo-sabres,2011
606,"$631,667  ",Kevin Sundher,buffalo-sabres,2011
607,"$586,666  ",Corey Tropp,buffalo-sabres,2011
608,"$537,500  ",Joe Finley,buffalo-sabres,2011
609,"$525,000  ",Matt Ellis,buffalo-sabres,2011
610,"$7,142,857  ",Thomas Vanek,buffalo-sabres,2012
611,"$6,250,000  ",Ryan Miller,buffalo-sabres,2012
612,"$5,500,000  ",Tyler Myers,buffalo-sabres,2012
613,"$4,500,000  ",Ville Leino,buffalo-sabres,2012
614,"$4,000,000  ",Christian Ehrhoff,buffalo-sabres,2012
615,"$4,000,000  ",Drew Stafford,buffalo-sabres,2012
616,"$2,950,000  ",Steve Ott,buffalo-sabres,2012
617,"$2,812,500  ",Tyler Ennis,buffalo-sabres,2012
618,"$2,750,000  ",Andrej Sekera,buffalo-sabres,2012
619,"$2,000,000  ",Adam Pardy,buffalo-sabres,2012
620,"$1,666,667  ",Cody Hodgson,buffalo-sabres,2012
621,"$1,450,000  ",Nathan Gerbe,buffalo-sabres,2012
622,"$1,250,000  ",Jochen Hecht,buffalo-sabres,2012
623,"$1,250,000  ",Patrick Kaleta,buffalo-sabres,2012
624,"$1,200,000  ",Cody McCormick,buffalo-sabres,2012
625,"$975,000  ",Chad Ruhwedel,buffalo-sabres,2012
626,"$950,000  ",Mike Weber,buffalo-sabres,2012
627,"$925,000  ",Mikhail Grigorenko,buffalo-sabres,2012
628,"$925,000  ",Brian Flynn,buffalo-sabres,2012
629,"$900,000  ",Matthew Hackett,buffalo-sabres,2012
630,"$870,000  ",Mark Pysyk,buffalo-sabres,2012
631,"$826,667  ",Marcus Foligno,buffalo-sabres,2012
632,"$763,333  ",Johan Larsson,buffalo-sabres,2012
633,"$725,000  ",Alexander Sulzer,buffalo-sabres,2012
634,"$675,000  ",Jhonas Enroth,buffalo-sabres,2012
635,"$600,000  ",John Scott,buffalo-sabres,2012
636,"$537,500  ",Kevin Porter,buffalo-sabres,2012
637,"$5,500,000  ",Tyler Myers,buffalo-sabres,2013
638,"$4,500,000  ",Ville Leino,buffalo-sabres,2013
639,"$4,250,000  ",Cody Hodgson,buffalo-sabres,2013
640,"$4,000,000  ",Christian Ehrhoff,buffalo-sabres,2013
641,"$4,000,000  ",Drew Stafford,buffalo-sabres,2013
642,"$3,375,000  ",Henrik Tallinder,buffalo-sabres,2013
643,"$2,812,500  ",Tyler Ennis,buffalo-sabres,2013
644,"$1,800,000  ",Jamie McBain,buffalo-sabres,2013
645,"$1,666,667  ",Mike Weber,buffalo-sabres,2013
646,"$1,369,167  ",Zemgus Girgensons,buffalo-sabres,2013
647,"$1,250,000  ",Jhonas Enroth,buffalo-sabres,2013
648,"$957,692  ",Chris Stewart,buffalo-sabres,2013
649,"$870,000  ",Mark Pysyk,buffalo-sabres,2013
650,"$826,667  ",Marcus Foligno,buffalo-sabres,2013
651,"$750,000  ",John Scott,buffalo-sabres,2013
652,"$637,500  ",Brian Flynn,buffalo-sabres,2013
653,"$561,410  ",Alexander Sulzer,buffalo-sabres,2013
654,"$512,821  ",Michal Neuvirth,buffalo-sabres,2013
655,"$479,103  ",Zenon Konopka,buffalo-sabres,2013
656,"$389,744  ",Torrey Mitchell,buffalo-sabres,2013
657,"$389,231  ",Matt D'Agostini,buffalo-sabres,2013
658,"$330,000  ",Matt Ellis,buffalo-sabres,2013
659,"$270,385  ",Chad Ruhwedel,buffalo-sabres,2013
660,"$178,718  ",Cory Conacher,buffalo-sabres,2013
661,"$110,000  ",Matthew Hackett,buffalo-sabres,2013
662,"$106,068  ",Nicolas Deslauriers,buffalo-sabres,2013
663,"$87,496  ",Nathan Lieuwen,buffalo-sabres,2013
664,"$9,346  ",Connor Knapp,buffalo-sabres,2013
665,"$5,000,000  ",Matt Moulson,buffalo-sabres,2014
666,"$4,600,000  ",Tyler Ennis,buffalo-sabres,2014
667,"$4,250,000  ",Brian Gionta,buffalo-sabres,2014
668,"$4,250,000  ",Cody Hodgson,buffalo-sabres,2014
669,"$4,125,000  ",Andrej Meszaros,buffalo-sabres,2014
670,"$3,900,000  ",Josh Gorges,buffalo-sabres,2014
671,"$1,875,000  ",Marcus Foligno,buffalo-sabres,2014
672,"$1,693,548  ",Evander Kane,buffalo-sabres,2014
673,"$1,666,667  ",Mike Weber,buffalo-sabres,2014
674,"$1,658,986  ",Zach Bogosian,buffalo-sabres,2014
675,"$1,500,000  ",Cody McCormick,buffalo-sabres,2014
676,"$1,250,000  ",Patrick Kaleta,buffalo-sabres,2014
677,"$1,137,500  ",Rasmus Ristolainen,buffalo-sabres,2014
678,"$1,106,667  ",Nikita Zadorov,buffalo-sabres,2014
679,"$1,106,667  ",Zemgus Girgensons,buffalo-sabres,2014
680,"$800,000  ",Andre Benoit,buffalo-sabres,2014
681,"$650,000  ",Tyson Strachan,buffalo-sabres,2014
682,"$637,500  ",Nicolas Deslauriers,buffalo-sabres,2014
683,"$298,387  ",Anders Lindback,buffalo-sabres,2014
684,"$286,559  ",Chad Johnson,buffalo-sabres,2014
685,"$242,473  ",Matt Ellis,buffalo-sabres,2014
686,"$187,476  ",Jerry D'Amigo,buffalo-sabres,2014
687,"$184,409  ",Zac Dalpe,buffalo-sabres,2014
688,"$6,000,000  ",Ryan O'Reilly,buffalo-sabres,2015
689,"$5,250,000  ",Evander Kane,buffalo-sabres,2015
690,"$5,142,857  ",Zach Bogosian,buffalo-sabres,2015
691,"$5,000,000  ",Matt Moulson,buffalo-sabres,2015
692,"$4,600,000  ",Tyler Ennis,buffalo-sabres,2015
693,"$4,250,000  ",Brian Gionta,buffalo-sabres,2015
694,"$3,900,000  ",Josh Gorges,buffalo-sabres,2015
695,"$3,325,000  ",Cody Franson,buffalo-sabres,2015
696,"$3,000,000  ",David Legwand,buffalo-sabres,2015
697,"$2,225,000  ",Robin Lehner,buffalo-sabres,2015
698,"$1,875,000  ",Marcus Foligno,buffalo-sabres,2015
699,"$1,500,000  ",Cody McCormick,buffalo-sabres,2015
700,"$1,300,000  ",Chad Johnson,buffalo-sabres,2015
701,"$1,125,000  ",Mark Pysyk,buffalo-sabres,2015
702,"$925,000  ",Rasmus Ristolainen,buffalo-sabres,2015
703,"$925,000  ",Jack Eichel,buffalo-sabres,2015
704,"$925,000  ",Hudson Fasching,buffalo-sabres,2015
705,"$925,000  ",Jake McCabe,buffalo-sabres,2015
706,"$900,000  ",Carlo Colaiacovo,buffalo-sabres,2015
707,"$894,167  ",Sam Reinhart,buffalo-sabres,2015
708,"$894,167  ",Zemgus Girgensons,buffalo-sabres,2015
709,"$874,125  ",Tim Schaller,buffalo-sabres,2015
710,"$842,500  ",Evan Rodrigues,buffalo-sabres,2015
711,"$825,000  ",Matt Donovan,buffalo-sabres,2015
712,"$800,000  ",Johan Larsson,buffalo-sabres,2015
713,"$700,000  ",Cal O'Reilly,buffalo-sabres,2015
714,"$700,000  ",Cole Schneider,buffalo-sabres,2015
715,"$690,000  ",William Carrier,buffalo-sabres,2015
716,"$670,000  ",Justin Bailey,buffalo-sabres,2015
717,"$667,500  ",Jason Kasdorf,buffalo-sabres,2015
718,"$650,000  ",Chad Ruhwedel,buffalo-sabres,2015
719,"$637,500  ",Nicolas Deslauriers,buffalo-sabres,2015
720,"$611,667  ",Daniel Catenacci,buffalo-sabres,2015
721,"$605,000  ",Nathan Lieuwen,buffalo-sabres,2015
722,"$7,500,000  ",Ryan O'Reilly,buffalo-sabres,2016
723,"$6,000,000  ",Kyle Okposo,buffalo-sabres,2016
724,"$5,400,000  ",Rasmus Ristolainen,buffalo-sabres,2016
725,"$5,250,000  ",Evander Kane,buffalo-sabres,2016
726,"$5,142,857  ",Zach Bogosian,buffalo-sabres,2016
727,"$5,000,000  ",Matt Moulson,buffalo-sabres,2016
728,"$4,600,000  ",Tyler Ennis,buffalo-sabres,2016
729,"$4,333,334  ",Dmitry Kulikov,buffalo-sabres,2016
730,"$4,250,000  ",Brian Gionta,buffalo-sabres,2016
731,"$3,900,000  ",Josh Gorges,buffalo-sabres,2016
732,"$3,325,000  ",Cody Franson,buffalo-sabres,2016
733,"$2,250,000  ",Marcus Foligno,buffalo-sabres,2016
734,"$2,225,000  ",Robin Lehner,buffalo-sabres,2016
735,"$1,600,000  ",Jake McCabe,buffalo-sabres,2016
736,"$1,500,000  ",Cody McCormick,buffalo-sabres,2016
737,"$1,150,000  ",Zemgus Girgensons,buffalo-sabres,2016
738,"$1,000,000  ",Anders Nilsson,buffalo-sabres,2016
739,"$950,000  ",Johan Larsson,buffalo-sabres,2016
740,"$925,000  ",Jack Eichel,buffalo-sabres,2016
741,"$925,000  ",Hudson Fasching,buffalo-sabres,2016
742,"$925,000  ",Alexander Nylander,buffalo-sabres,2016
743,"$925,000  ",C.J. Smith,buffalo-sabres,2016
744,"$894,167  ",Sam Reinhart,buffalo-sabres,2016
745,"$883,750  ",Sean Malone,buffalo-sabres,2016
746,"$842,500  ",Evan Rodrigues,buffalo-sabres,2016
747,"$775,883  ",Linus Ullmark,buffalo-sabres,2016
748,"$775,000  ",Nicolas Deslauriers,buffalo-sabres,2016
749,"$718,333  ",Nicholas Baptiste,buffalo-sabres,2016
750,"$703,333  ",Brendan Guhle,buffalo-sabres,2016
751,"$700,000  ",Cal O'Reilly,buffalo-sabres,2016
752,"$690,000  ",William Carrier,buffalo-sabres,2016
753,"$670,000  ",Justin Bailey,buffalo-sabres,2016
754,"$650,000  ",Justin Falk,buffalo-sabres,2016
755,"$650,000  ",Derek Grant,buffalo-sabres,2016
756,"$650,000  ",Casey Nelson,buffalo-sabres,2016
757,"$626,667  ",Brady Austin,buffalo-sabres,2016
758,"$600,000  ",Taylor Fedun,buffalo-sabres,2016
759,"$600,000  ",Cole Schneider,buffalo-sabres,2016
760,"$575,000  ",Erik Burgdoerfer,buffalo-sabres,2016
761,"$7,500,000  ",Ryan O'Reilly,buffalo-sabres,2017
762,"$6,000,000  ",Kyle Okposo,buffalo-sabres,2017
763,"$5,600,000  ",Jason Pominville,buffalo-sabres,2017
764,"$5,400,000  ",Rasmus Ristolainen,buffalo-sabres,2017
765,"$5,142,857  ",Zach Bogosian,buffalo-sabres,2017
766,"$5,000,000  ",Matt Moulson,buffalo-sabres,2017
767,"$4,000,000  ",Robin Lehner,buffalo-sabres,2017
768,"$4,000,000  ",Marco Scandella,buffalo-sabres,2017
769,"$3,900,000  ",Josh Gorges,buffalo-sabres,2017
770,"$2,500,000  ",Chad Johnson,buffalo-sabres,2017
771,"$2,400,000  ",Nathan Beaulieu,buffalo-sabres,2017
772,"$1,600,000  ",Jake McCabe,buffalo-sabres,2017
773,"$1,600,000  ",Zemgus Girgensons,buffalo-sabres,2017
774,"$1,475,000  ",Johan Larsson,buffalo-sabres,2017
775,"$1,150,000  ",Benoit Pouliot,buffalo-sabres,2017
776,"$950,000  ",Jordan Nolan,buffalo-sabres,2017
777,"$925,000  ",Viktor Antipin,buffalo-sabres,2017
778,"$925,000  ",Jack Eichel,buffalo-sabres,2017
779,"$925,000  ",Hudson Fasching,buffalo-sabres,2017
780,"$925,000  ",Casey Mittelstadt,buffalo-sabres,2017
781,"$894,167  ",Sam Reinhart,buffalo-sabres,2017
782,"$894,166  ",Alexander Nylander,buffalo-sabres,2017
783,"$858,750  ",Daniel O'Regan,buffalo-sabres,2017
784,"$750,000  ",Linus Ullmark,buffalo-sabres,2017
785,"$718,333  ",Nicholas Baptiste,buffalo-sabres,2017
786,"$700,000  ",Jacob Josefson,buffalo-sabres,2017
787,"$697,500  ",Brendan Guhle,buffalo-sabres,2017
788,"$670,000  ",Justin Bailey,buffalo-sabres,2017
789,"$650,000  ",Kyle Criscuolo,buffalo-sabres,2017
790,"$650,000  ",Justin Falk,buffalo-sabres,2017
791,"$650,000  ",Taylor Fedun,buffalo-sabres,2017
792,"$650,000  ",Seth Griffith,buffalo-sabres,2017
793,"$650,000  ",Casey Nelson,buffalo-sabres,2017
794,"$650,000  ",Kevin Porter,buffalo-sabres,2017
795,"$650,000  ",Evan Rodrigues,buffalo-sabres,2017
796,"$650,000  ",Matt Tennyson,buffalo-sabres,2017
797,"$650,000  ",Adam Wilcox,buffalo-sabres,2017
798,"$625,000  ",Scott Wilson,buffalo-sabres,2017
799,"$612,500  ",Zach Redmond,buffalo-sabres,2017
800,"$7,000,000  ",Jarome Iginla,calgary-flames,2011
801,"$6,680,000  ",Jay Bouwmeester,calgary-flames,2011
802,"$6,000,000  ",Michael Cammalleri,calgary-flames,2011
803,"$5,833,333  ",Miikka Kiprusoff,calgary-flames,2011
804,"$4,020,000  ",Mark Giordano,calgary-flames,2011
805,"$3,600,000  ",Cory Sarich,calgary-flames,2011
806,"$3,500,000  ",Matt Stajan,calgary-flames,2011
807,"$3,500,000  ",Alex Tanguay,calgary-flames,2011
808,"$3,000,000  ",Olli Jokinen,calgary-flames,2011
809,"$2,550,000  ",Curtis Glencross,calgary-flames,2011
810,"$2,500,000  ",Anton Babchuk,calgary-flames,2011
811,"$1,300,000  ",David Moss,calgary-flames,2011
812,"$1,250,000  ",Chris Butler,calgary-flames,2011
813,"$1,000,000  ",Scott Hannan,calgary-flames,2011
814,"$916,667  ",Tom Kostopoulos,calgary-flames,2011
815,"$862,500  ",Henrik Karlsson,calgary-flames,2011
816,"$845,333  ",Mikael Backlund,calgary-flames,2011
817,"$845,333  ",Akim Aliu,calgary-flames,2011
818,"$800,000  ",Roman Horak,calgary-flames,2011
819,"$700,000  ",Derek Smith,calgary-flames,2011
820,"$617,500  ",Joni Ortio,calgary-flames,2011
821,"$600,000  ",Leland Irving,calgary-flames,2011
822,"$575,000  ",Brett Carson,calgary-flames,2011
823,"$566,666  ",T.J. Brodie,calgary-flames,2011
824,"$563,333  ",Lance Bouma,calgary-flames,2011
825,"$560,000  ",Carter Bancks,calgary-flames,2011
826,"$550,000  ",Tim Jackman,calgary-flames,2011
827,"$538,888  ",Mark Cundari,calgary-flames,2011
828,"$525,000  ",Guillame Desbiens,calgary-flames,2011
829,"$525,000  ",Blair Jones,calgary-flames,2011
830,"$525,000  ",Krys Kolanos,calgary-flames,2011
831,"$525,000  ",Joe Piskula,calgary-flames,2011
832,"$6,000,000  ",Michael Cammalleri,calgary-flames,2012
833,"$5,833,333  ",Miikka Kiprusoff,calgary-flames,2012
834,"$5,250,000  ",Dennis Wideman,calgary-flames,2012
835,"$4,020,000  ",Mark Giordano,calgary-flames,2012
836,"$4,000,000  ",Jiri Hudler,calgary-flames,2012
837,"$3,775,000  ",Roman Cervenka,calgary-flames,2012
838,"$3,500,000  ",Alex Tanguay,calgary-flames,2012
839,"$3,500,000  ",Matt Stajan,calgary-flames,2012
840,"$2,550,000  ",Curtis Glencross,calgary-flames,2012
841,"$2,500,000  ",Anton Babchuk,calgary-flames,2012
842,"$2,500,000  ",Lee Stempniak,calgary-flames,2012
843,"$2,000,000  ",Cory Sarich,calgary-flames,2012
844,"$1,250,000  ",Chris Butler,calgary-flames,2012
845,"$900,000  ",Ben Hanowski,calgary-flames,2012
846,"$805,000  ",Roman Horak,calgary-flames,2012
847,"$775,000  ",Derek Smith,calgary-flames,2012
848,"$725,000  ",Mikael Backlund,calgary-flames,2012
849,"$650,000  ",Blair Jones,calgary-flames,2012
850,"$617,500  ",Joni Ortio,calgary-flames,2012
851,"$612,500  ",Tim Jackman,calgary-flames,2012
852,"$600,000  ",Brian McGrattan,calgary-flames,2012
853,"$575,000  ",Brett Carson,calgary-flames,2012
854,"$575,000  ",Ben Street,calgary-flames,2012
855,"$566,666  ",T.J. Brodie,calgary-flames,2012
856,"$560,000  ",Carter Bancks,calgary-flames,2012
857,"$560,000  ",Paul Byron,calgary-flames,2012
858,"$550,000  ",Joey MacDonald,calgary-flames,2012
859,"$538,888  ",Mark Cundari,calgary-flames,2012
860,"$525,000  ",Joe Piskula,calgary-flames,2012
861,"$525,000  ",Steve Begin,calgary-flames,2012
862,"$6,000,000  ",Michael Cammalleri,calgary-flames,2013
863,"$5,250,000  ",Dennis Wideman,calgary-flames,2013
864,"$4,020,000  ",Mark Giordano,calgary-flames,2013
865,"$4,000,000  ",Jiri Hudler,calgary-flames,2013
866,"$4,000,000  ",David Jones,calgary-flames,2013
867,"$3,500,000  ",Matt Stajan,calgary-flames,2013
868,"$2,817,949  ",Ladislav Smid,calgary-flames,2013
869,"$2,750,000  ",Karri Ramo,calgary-flames,2013
870,"$2,550,000  ",Curtis Glencross,calgary-flames,2013
871,"$2,125,000  ",T.J. Brodie,calgary-flames,2013
872,"$1,700,000  ",Chris Butler,calgary-flames,2013
